Date,0981.HK,NVDA,TSM
2015-04-24 00:00:00+00:00,112.16216329417148,109.43865157179786,111.80430466657482
2015-04-27 00:00:00+00:00,114.864863384545,110.28316025779053,114.04846976796865
2015-04-28 00:00:00+00:00,116.21621987347706,110.82960426779913,112.2531393990157
2015-04-29 00:00:00+00:00,117.56756347491853,109.98509558180646,111.26570983629418
2015-04-30 00:00:00+00:00,116.21621987347706,110.28316025779053,109.69479255315642
2015-05-01 00:00:00+00:00,,113.01540399572008,111.04128818966852
2015-05-04 00:00:00+00:00,116.21621987347706,112.31991580377618,109.1561891620653
2015-05-05 00:00:00+00:00,112.16216329417148,109.43865157179786,109.02154473490037
2015-05-06 00:00:00+00:00,105.40540662449236,109.78638974579817,109.73967688248156
2015-05-07 00:00:00+00:00,106.75675666967912,111.72379829575132,109.38061080869097
2015-05-08 00:00:00+00:00,113.51350689561295,103.47739358394644,110.18850305411195
2015-05-11 00:00:00+00:00,113.51350689561295,102.48385255996173,109.38061080869097
2015-05-12 00:00:00+00:00,110.81080680523941,103.47739358394644,109.42548657720563
2015-05-13 00:00:00+00:00,110.81080680523941,104.07352293591457,109.69479255315642
2015-05-14 00:00:00+00:00,108.10810671486588,105.76254030789988,109.56013956518103
2015-05-15 00:00:00+00:00,110.81080680523941,105.81222564985939,110.23338738343706
2015-05-18 00:00:00+00:00,112.16216329417148,105.66319331186737,109.56013956518103
2015-05-19 00:00:00+00:00,110.81080680523941,104.52061994989063,110.36804037141248
2015-05-20 00:00:00+00:00,112.16216329417148,104.52061994989063,110.32315604208733
2015-05-21 00:00:00+00:00,109.45946320379794,103.77545825993049,108.79712308827472
2015-05-22 00:00:00+00:00,113.51350689561295,103.62642592193848,108.61759433178466
2015-05-26 00:00:00+00:00,124.32432014459765,102.98062307195408,108.88689174692499
2015-05-27 00:00:00+00:00,120.27026356529204,108.49478404582942,110.4129247007376
2015-05-28 00:00:00+00:00,117.56756347491853,109.98509558180646,109.73967688248156
2015-05-29 00:00:00+00:00,120.27026356529204,109.93542208379021,108.97666040557526
2015-06-01 00:00:00+00:00,120.27026356529204,111.17734244179947,108.34828835583386
2015-06-02 00:00:00+00:00,120.27026356529204,108.99155455782177,106.23877624241544
2015-06-03 00:00:00+00:00,116.21621987347706,107.7993076978288,106.1938919130903
2015-06-04 00:00:00+00:00,114.864863384545,109.73671624778191,103.14182600546505
2015-06-05 00:00:00+00:00,114.864863384545,110.5812249337746,102.60323117518439
2015-06-08 00:00:00+00:00,114.864863384545,108.04768703185334,101.66067738097755
2015-06-09 00:00:00+00:00,116.21621987347706,108.5941428858052,102.468578187209
2015-06-10 00:00:00+00:00,117.56756347491853,106.65673433585208,104.71274328860281
2015-06-11 00:00:00+00:00,116.21621987347706,107.7993076978288,105.52064409483425
2015-06-12 00:00:00+00:00,117.56756347491853,104.86835812389097,106.23877624241544
2015-06-15 00:00:00+00:00,118.91891996385058,104.66965228788267,104.39856154413735
2015-06-16 00:00:00+00:00,117.56756347491853,105.96124614390818,105.83482583929973
2015-06-17 00:00:00+00:00,118.91891996385058,107.20317834586066,105.92459449794998
2015-06-18 00:00:00+00:00,118.91891996385058,108.99155455782177,106.64272664553116
2015-06-19 00:00:00+00:00,116.21621987347706,108.64381638382146,105.02692503306828
2015-06-22 00:00:00+00:00,117.56756347491853,108.19671936984537,107.00179271932176
2015-06-23 00:00:00+00:00,120.27026356529204,105.41480213389957,107.40574312243749
2015-06-24 00:00:00+00:00,128.37837672390324,104.37158761189862,107.27109013446207
2015-06-25 00:00:00+00:00,124.32432014459765,105.16642279987502,108.07899094069353
2015-06-26 00:00:00+00:00,118.91891996385058,103.03029656997033,106.05923892511491
2015-06-29 00:00:00+00:00,113.51350689561295,99.95032650198374,100.44882617163037
2015-06-30 00:00:00+00:00,114.864863384545,99.90064116002422,101.92997479611788
2015-07-01 00:00:00+00:00,,101.34127919798502,102.91741291964986
2015-07-02 00:00:00+00:00,112.16216329417148,101.4406380379608,103.90484248237138
2015-07-03 00:00:00+00:00,105.40540662449236,,
2015-07-06 00:00:00+00:00,100.0,100.1987058360083,102.96229724897499
2015-07-07 00:00:00+00:00,93.24324333032088,98.31097670604304,103.05205734681478
2015-07-08 00:00:00+00:00,87.83783670582854,97.61550035804241,99.77557835337433
2015-07-09 00:00:00+00:00,98.64864995481324,96.4232475760778,99.7306940240492
2015-07-10 00:00:00+00:00,105.40540662449236,98.11227087003476,101.30161130718696
2015-07-13 00:00:00+00:00,105.40540662449236,98.75807372001914,102.60323117518439
2015-07-14 00:00:00+00:00,105.40540662449236,98.80774721803539,102.3339251992336
2015-07-15 00:00:00+00:00,102.70270009037353,98.11227087003476,101.25672697786183
2015-07-16 00:00:00+00:00,102.70270009037353,100.29806467598405,102.01974345476815
2015-07-17 00:00:00+00:00,104.05405013556029,99.70193532401595,103.36624765209072
2015-07-20 00:00:00+00:00,104.05405013556029,97.86388561403858,102.78275993167445
2015-07-21 00:00:00+00:00,104.05405013556029,98.31097670604304,102.6929912730242
2015-07-22 00:00:00+00:00,104.05405013556029,96.4232475760778,99.7306940240492
2015-07-23 00:00:00+00:00,102.70270009037353,97.61550035804241,100.13464442716493
2015-07-24 00:00:00+00:00,104.05405013556029,96.47292699606568,97.1274628488648
2015-07-27 00:00:00+00:00,94.59459337550766,95.92647706408545,97.08257851953967
2015-07-28 00:00:00+00:00,91.89189328513412,98.0129179520306,98.20466107023657
2015-07-29 00:00:00+00:00,94.59459337550766,99.2051648120236,99.23698352309368
2015-07-30 00:00:00+00:00,94.59459337550766,99.4535559899914,101.8850990276032
2015-07-31 00:00:00+00:00,94.59459337550766,99.10581189401945,99.23698352309368
2015-08-03 00:00:00+00:00,93.24324333032088,100.7948351879764,97.4865289226554
2015-08-04 00:00:00+00:00,91.89189328513412,101.19224685999298,96.2746862741187
2015-08-05 00:00:00+00:00,94.59459337550766,102.2354732259372,96.99281842169988
2015-08-06 00:00:00+00:00,91.89189328513412,101.5896703759528,95.51166979721238
2015-08-07 00:00:00+00:00,93.24324333032088,114.1579773576968,94.38958724651548
2015-08-10 00:00:00+00:00,97.29729346588117,118.13214145363557,96.99281842169988
2015-08-11 00:00:00+00:00,100.0,117.53601210166747,93.49191778163376
2015-08-12 00:00:00+00:00,100.0,117.83407677765152,93.13285170784317
2015-08-13 00:00:00+00:00,102.70270009037353,116.84053575366681,92.1903064744468
2015-08-14 00:00:00+00:00,101.35135004518676,116.9398945936426,91.47216576605514
2015-08-17 00:00:00+00:00,100.0,116.19473290368245,91.02333959442475
2015-08-18 00:00:00+00:00,97.29729346588117,114.65474786968915,89.90125704372784
2015-08-19 00:00:00+00:00,94.59459337550766,114.20765085571306,89.36265365263672
2015-08-20 00:00:00+00:00,94.59459337550766,110.08445442178225,88.01615801612462
2015-08-21 00:00:00+00:00,91.89189328513412,106.65673433585208,84.7396704618737
2015-08-24 00:00:00+00:00,81.08108003614942,102.88127607592156,84.20107563159306
2015-08-25 00:00:00+00:00,83.78378012652294,100.74516168996016,84.20107563159306
2015-08-26 00:00:00+00:00,83.78378012652294,108.3457517078374,87.29802586854345
2015-08-27 00:00:00+00:00,90.54053679620205,112.41927464375195,89.49730664061212
2015-08-28 00:00:00+00:00,91.89189328513412,112.9160451557443,89.76660405575245
2015-08-31 00:00:00+00:00,91.89189328513412,111.67411295379179,89.22800066466132
2015-09-01 00:00:00+00:00,89.1891867510153,107.1038195058849,87.1184885512429
2015-09-02 00:00:00+00:00,90.54053679620205,110.33283375580677,89.49730664061212
2015-09-03 00:00:00+00:00,,110.63089843179085,90.08078580021791
2015-09-04 00:00:00+00:00,91.89189328513412,108.04768703185334,88.28545543126495
2015-09-07 00:00:00+00:00,91.89189328513412,,
2015-09-08 00:00:00+00:00,93.24324333032088,112.6676539777765,89.99101714156764
2015-09-09 00:00:00+00:00,95.94594342069442,110.43219259578257,89.22800066466132
2015-09-10 00:00:00+00:00,95.94594342069442,112.17088346578414,88.42010841924035
2015-09-11 00:00:00+00:00,93.24324333032088,112.51863348372773,89.3177693233116
2015-09-14 00:00:00+00:00,94.59459337550766,112.71733931973603,89.94614137305298
2015-09-15 00:00:00+00:00,94.59459337550766,113.95925967774525,91.51705009538027
2015-09-16 00:00:00+00:00,100.0,114.75409486572165,92.77378563405257
2015-09-17 00:00:00+00:00,97.29729346588117,115.79732123166586,92.72890130472744
2015-09-18 00:00:00+00:00,95.94594342069442,115.6979623916901,92.50448821891226
2015-09-21 00:00:00+00:00,100.0,116.89020925168307,92.14542214512166
2015-09-22 00:00:00+00:00,98.64864995481324,113.7108803437207,89.54219096993727
2015-09-23 00:00:00+00:00,95.94594342069442,114.2573243537293,89.81148838507758
2015-09-24 00:00:00+00:00,95.94594342069442,116.44312408165025,89.72171972642732
2015-09-25 00:00:00+00:00,94.59459337550766,117.28763276764292,89.99101714156764
2015-09-28 00:00:00+00:00,,115.74763588970636,88.10591811396442
2015-09-29 00:00:00+00:00,94.59459337550766,117.78440327963526,89.27288499398645
2015-09-30 00:00:00+00:00,94.59459337550766,122.45404372357469,93.13285170784317
2015-10-01 00:00:00+00:00,,120.06955000358872,93.62657076960915
2015-10-02 00:00:00+00:00,98.64864995481324,123.19920541353484,93.1777360371683
2015-10-05 00:00:00+00:00,98.64864995481324,126.27918732546468,96.05026462749302
2015-10-06 00:00:00+00:00,98.64864995481324,127.91853119943377,95.2872481505867
2015-10-07 00:00:00+00:00,102.70270009037353,129.2598103974188,98.42908271686224
2015-10-08 00:00:00+00:00,102.70270009037353,130.00497208737895,99.8653470120246
2015-10-09 00:00:00+00:00,100.0,129.50820157538658,98.51885137551251
2015-10-12 00:00:00+00:00,102.70270009037353,130.89915427138786,99.14721486444343
2015-10-13 00:00:00+00:00,101.35135004518676,131.14754544935565,98.47396704618737
2015-10-14 00:00:00+00:00,101.35135004518676,135.91654473327083,100.26929741514033
2015-10-15 00:00:00+00:00,101.35135004518676,136.26428290727117,98.51885137551251
2015-10-16 00:00:00+00:00,102.70270009037353,138.4003972932326,99.46139660890888
2015-10-19 00:00:00+00:00,102.70270009037353,138.15200611526478,99.77557835337433
2015-10-20 00:00:00+00:00,101.35135004518676,137.9533002792565,100.13464442716493
2015-10-21 00:00:00+00:00,,136.1649240672954,99.7306940240492
2015-10-22 00:00:00+00:00,100.0,141.0829556892026,101.03231389204663
2015-10-23 00:00:00+00:00,98.64864995481324,142.02682321517105,100.85277657474609
2015-10-26 00:00:00+00:00,100.0,141.38102036518666,99.46139660890888
2015-10-27 00:00:00+00:00,97.29729346588117,141.28167336915416,99.64093392620941
2015-10-28 00:00:00+00:00,97.29729346588117,142.42424673113086,99.10233053511828
2015-10-29 00:00:00+00:00,95.94594342069442,137.5062032652804,97.93536365509624
2015-10-30 00:00:00+00:00,97.29729346588117,140.93392335121058,98.56372714402715
2015-11-02 00:00:00+00:00,97.29729346588117,142.57326722517965,99.19209919376856
2015-11-03 00:00:00+00:00,97.29729346588117,141.57972620119497,102.19928077206868
2015-11-04 00:00:00+00:00,101.35135004518676,139.24490597922525,105.70017285132431
2015-11-05 00:00:00+00:00,100.0,137.65523560327244,103.14182600546505
2015-11-06 00:00:00+00:00,102.70270009037353,156.73124458287646,102.42369385788388
2015-11-09 00:00:00+00:00,101.35135004518676,156.0357682348758,103.05205734681478
2015-11-10 00:00:00+00:00,98.64864995481324,153.05514516292175,101.03231389204663
2015-11-11 00:00:00+00:00,104.05405013556029,151.56483362694468,101.3464956365121
2015-11-12 00:00:00+00:00,118.91891996385058,151.01837777299284,99.82046268269946
2015-11-13 00:00:00+00:00,112.16216329417148,148.03775470103875,98.2495453995617
2015-11-16 00:00:00+00:00,113.51350689561295,151.01837777299284,100.31418174446544
2015-11-17 00:00:00+00:00,112.16216329417148,151.01837777299284,101.07719822137177
2015-11-18 00:00:00+00:00,110.81080680523941,154.14803318293895,101.07719822137177
2015-11-19 00:00:00+00:00,113.51350689561295,154.59513019691505,101.75044603962782
2015-11-20 00:00:00+00:00,117.56756347491853,155.93640939490007,102.468578187209
2015-11-23 00:00:00+00:00,116.21621987347706,153.60158917293035,101.30161130718696
2015-11-24 00:00:00+00:00,113.51350689561295,154.84352137488284,100.9874295627215
2015-11-25 00:00:00+00:00,113.51350689561295,154.6448036949313,101.25672697786183
2015-11-26 00:00:00+00:00,112.16216329417148,,
2015-11-27 00:00:00+00:00,106.75675666967912,155.93640939490007,100.7630164769063
2015-11-30 00:00:00+00:00,109.45946320379794,157.57575326886914,102.15439644274353
2015-12-01 00:00:00+00:00,110.81080680523941,162.6925025707279,104.48833020278762
2015-12-02 00:00:00+00:00,110.81080680523941,161.4505703687754,104.0843797996719
2015-12-03 00:00:00+00:00,109.45946320379794,161.10283219477506,102.91741291964986
2015-12-04 00:00:00+00:00,106.75675666967912,167.66020769065136,104.62297462995254
2015-12-07 00:00:00+00:00,109.45946320379794,164.480878782689,104.3087928854871
2015-12-08 00:00:00+00:00,110.81080680523941,166.71634016468292,103.5906607379059
2015-12-09 00:00:00+00:00,108.10810671486588,162.49378489077634,102.01974345476815
2015-12-10 00:00:00+00:00,106.75675666967912,163.8350759327046,101.66067738097755
2015-12-11 00:00:00+00:00,105.40540662449236,161.40089687075914,99.55116526755914
2015-12-14 00:00:00+00:00,108.10810671486588,161.79830854277571,99.7306940240492
2015-12-15 00:00:00+00:00,108.10810671486588,163.7853905907451,102.42369385788388
2015-12-16 00:00:00+00:00,109.45946320379794,164.77893161472977,103.9497268116965
2015-12-17 00:00:00+00:00,109.45946320379794,162.29507905476805,103.05205734681478
2015-12-18 00:00:00+00:00,108.10810671486588,159.66219415681428,102.91741291964986
2015-12-21 00:00:00+00:00,108.10810671486588,163.43765241674478,103.00718157830013
2015-12-22 00:00:00+00:00,108.10810671486588,163.5866847547368,103.50089207925564
2015-12-23 00:00:00+00:00,106.75675666967912,164.23248760472117,103.5906607379059
2015-12-24 00:00:00+00:00,108.10810671486588,164.77893161472977,103.90484248237138
2015-12-28 00:00:00+00:00,106.75675666967912,164.62989927673777,103.27647899344046
2015-12-29 00:00:00+00:00,106.75675666967912,167.31246951665105,103.5906607379059
2015-12-30 00:00:00+00:00,106.75675666967912,165.87183147869027,102.6929912730242
2015-12-31 00:00:00+00:00,106.75675666967912,163.73571709272883,102.1095121134184
2016-01-04 00:00:00+00:00,104.05405013556029,160.804767518791,99.14721486444343
2016-01-05 00:00:00+00:00,104.05405013556029,163.38797891872852,98.51885137551251
2016-01-06 00:00:00+00:00,105.40540662449236,156.63189758684393,95.78096721235269
2016-01-07 00:00:00+00:00,98.64864995481324,150.42226026496797,94.70376899098093
2016-01-08 00:00:00+00:00,100.0,147.19324601504607,93.40214912298349
2016-01-11 00:00:00+00:00,94.59459337550766,147.44162534907062,93.9407525140746
2016-01-12 00:00:00+00:00,98.64864995481324,149.92547790903237,93.13285170784317
2016-01-13 00:00:00+00:00,100.0,145.3551963050687,91.921000498496
2016-01-14 00:00:00+00:00,100.0,142.42424673113086,97.93536365509624
2016-01-15 00:00:00+00:00,95.94594342069442,134.67461253131833,94.70376899098093
2016-01-18 00:00:00+00:00,93.24324333032088,,
2016-01-19 00:00:00+00:00,95.94594342069442,135.76751239527883,97.21723150751507
2016-01-20 00:00:00+00:00,90.54053679620205,136.51266224129571,94.65888466165579
2016-01-21 00:00:00+00:00,86.48648666064176,138.10233261724852,95.73608288302758
2016-01-22 00:00:00+00:00,93.24324333032088,141.33134686717042,98.42908271686224
2016-01-25 00:00:00+00:00,91.89189328513412,141.18231452917837,97.80071922793132
2016-01-26 00:00:00+00:00,90.54053679620205,142.57326722517965,96.90304976304961
2016-01-27 00:00:00+00:00,90.54053679620205,140.88424985319432,97.30700016616534
2016-01-28 00:00:00+00:00,91.89189328513412,139.34426481920102,97.08257851953967
2016-01-29 00:00:00+00:00,90.54053679620205,145.5042167991175,100.31418174446544
2016-02-01 00:00:00+00:00,94.59459337550766,145.553902141077,100.80789224542097
2016-02-02 00:00:00+00:00,95.94594342069442,139.39393831721728,101.25672697786183
2016-02-03 00:00:00+00:00,93.24324333032088,140.0894146652179,102.87252859032472
2016-02-04 00:00:00+00:00,94.59459337550766,140.13910000717743,104.26390855616197
2016-02-05 00:00:00+00:00,93.24324333032088,131.29656594340443,102.1095121134184
2016-02-08 00:00:00+00:00,,125.28564630148,102.3339251992336
2016-02-09 00:00:00+00:00,,126.62692549946502,101.25672697786183
2016-02-10 00:00:00+00:00,,126.32886082348097,100.08976009783979
2016-02-11 00:00:00+00:00,86.48648666064176,125.68305797349657,98.7432644613277
2016-02-12 00:00:00+00:00,87.83783670582854,127.819172359458,99.82046268269946
2016-02-15 00:00:00+00:00,89.1891867510153,,
2016-02-16 00:00:00+00:00,87.83783670582854,134.07848317935023,104.75762761792795
2016-02-17 00:00:00+00:00,86.48648666064176,137.4068562692479,106.10412325444005
2016-02-18 00:00:00+00:00,91.89189328513412,149.2300015610317,106.82225540202121
2016-02-19 00:00:00+00:00,89.1891867510153,151.2170836090011,106.73249530418143
2016-02-22 00:00:00+00:00,93.24324333032088,156.58221224488443,107.5403875496024
2016-02-23 00:00:00+00:00,91.89189328513412,156.97963576084425,105.02692503306828
2016-02-24 00:00:00+00:00,90.54053679620205,158.07252378086147,105.11669369171854
2016-02-25 00:00:00+00:00,86.48648666064176,158.4202619548618,106.32854490106571
2016-02-26 00:00:00+00:00,89.1891867510153,157.37704743286082,106.68761097485631
2016-02-29 00:00:00+00:00,86.48648666064176,155.787377056908,105.70017285132431
2016-03-01 00:00:00+00:00,89.1891867510153,162.6925025707279,110.32315604208733
2016-03-02 00:00:00+00:00,91.89189328513412,163.63635825275307,110.50269335938788
2016-03-03 00:00:00+00:00,93.24324333032088,162.19573205873553,110.23338738343706
2016-03-04 00:00:00+00:00,93.24324333032088,161.6989615467432,110.6373377865528
2016-03-07 00:00:00+00:00,94.59459337550766,160.65573518079898,110.86175943317846
2016-03-08 00:00:00+00:00,94.59459337550766,157.72478560686113,110.6373377865528
2016-03-09 00:00:00+00:00,93.24324333032088,157.62543861082864,111.04128818966852
2016-03-10 00:00:00+00:00,90.54053679620205,157.37704743286082,111.04128818966852
2016-03-11 00:00:00+00:00,90.54053679620205,160.05960582883085,113.77917235282833
2016-03-14 00:00:00+00:00,91.89189328513412,160.4570293447907,113.19568463241208
2016-03-15 00:00:00+00:00,90.54053679620205,159.66219415681428,111.66965167859944
2016-03-16 00:00:00+00:00,90.54053679620205,164.4311934407295,115.70915570975669
2016-03-17 00:00:00+00:00,90.54053679620205,163.0402407447282,115.66427138043154
2016-03-18 00:00:00+00:00,91.89189328513412,167.95827236663544,116.8761225897787
2016-03-21 00:00:00+00:00,93.24324333032088,168.45504287862778,116.38240352801273
2016-03-22 00:00:00+00:00,93.24324333032088,168.1569782026437,115.84380013692159
2016-03-23 00:00:00+00:00,93.24324333032088,171.03825427856526,115.26032097731583
2016-03-24 00:00:00+00:00,91.89189328513412,171.2866336125898,115.48473406313103
2016-03-28 00:00:00+00:00,,173.02533632653467,115.03589933069016
2016-03-29 00:00:00+00:00,90.54053679620205,175.80725356248047,116.56193228450277
2016-03-30 00:00:00+00:00,91.89189328513412,177.64530327245785,118.76121305657146
2016-03-31 00:00:00+00:00,93.24324333032088,176.99950042247346,117.59425473735989
2016-04-01 00:00:00+00:00,93.24324333032088,179.58271182241097,117.2351886635693
2016-04-04 00:00:00+00:00,,177.8440091084661,116.02333745422213
2016-04-05 00:00:00+00:00,91.89189328513412,177.59562977444156,114.49730450040951
2016-04-06 00:00:00+00:00,90.54053679620205,177.8440091084661,114.9910235621755
2016-04-07 00:00:00+00:00,90.54053679620205,176.00595939848876,113.8689410114786
2016-04-08 00:00:00+00:00,90.54053679620205,177.14853276046549,113.46499060836285
2016-04-11 00:00:00+00:00,90.54053679620205,178.24143262442595,114.49730450040951
2016-04-12 00:00:00+00:00,91.89189328513412,178.04272678841767,114.76660191554984
2016-04-13 00:00:00+00:00,93.24324333032088,182.5136613963488,117.4596017493845
2016-04-14 00:00:00+00:00,94.59459337550766,183.01043190834113,113.55475070620267
2016-04-15 00:00:00+00:00,93.24324333032088,184.45106994630194,114.27288285378383
2016-04-18 00:00:00+00:00,93.24324333032088,183.65623475832552,114.45242017108437
2016-04-19 00:00:00+00:00,94.59459337550766,180.37754701038736,112.92638721727175
2016-04-20 00:00:00+00:00,91.89189328513412,181.073023358388,112.7468584607817
2016-04-21 00:00:00+00:00,90.54053679620205,180.87431752237973,112.92638721727175
2016-04-22 00:00:00+00:00,90.54053679620205,180.17884117437907,112.52243681415601
2016-04-25 00:00:00+00:00,89.1891867510153,181.073023358388,112.2531393990157
2016-04-26 00:00:00+00:00,89.1891867510153,181.22205569638004,112.2531393990157
2016-04-27 00:00:00+00:00,87.83783670582854,185.34525213031085,113.33033762038747
2016-04-28 00:00:00+00:00,87.83783670582854,179.83109115643552,108.43805701448413
2016-04-29 00:00:00+00:00,86.48648666064176,176.5027299104811,105.87971016862485
2016-05-02 00:00:00+00:00,,178.83755013245081,106.32854490106571
2016-05-03 00:00:00+00:00,85.135136615455,176.7014357464894,104.66785895927768
2016-05-04 00:00:00+00:00,85.135136615455,172.67759815253436,105.11669369171854
2016-05-05 00:00:00+00:00,83.78378012652294,173.72081267453532,105.47575976550914
2016-05-06 00:00:00+00:00,82.43243008133618,175.50918888649642,105.0718093623934
2016-05-09 00:00:00+00:00,81.08108003614942,175.26080955247187,104.89228060590334
